model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,penalty,solver,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
logreg,word,True,1.0,1,"(1, 2)",stem,5.0,balanced,none,lbfgs,0.7271137063542515,0.42499999999999993,0.8311867525298989,0.543613707165109,0.7473118279569892,0.6941055856416943,0.35854341736694684,0.7979513444302175,0.5844155844155844,0.7108797850906649
logreg,word,True,0.25,1,"(1, 1)",lemma,0.1,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.25,1,"(1, 1)",lemma,0.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.25,1,"(1, 1)",lemma,1.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.25,1,"(1, 1)",lemma,1.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.25,1,"(1, 1)",lemma,5.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.5,1,"(1, 1)",lemma,0.1,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.5,1,"(1, 1)",lemma,0.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.5,1,"(1, 1)",lemma,1.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.5,1,"(1, 1)",lemma,1.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.5,1,"(1, 1)",lemma,5.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,1.0,1,"(1, 1)",lemma,0.1,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,1.0,1,"(1, 1)",lemma,0.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,1.0,1,"(1, 1)",lemma,1.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,1.0,1,"(1, 1)",lemma,1.5,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,1.0,1,"(1, 1)",lemma,5.0,balanced,none,newton-cg,0.7255072394515427,0.43454038997214484,0.8283494231222038,0.5423476968796433,0.7399193548387096,0.6849207860056227,0.381201044386423,0.7954140127388535,0.5570388349514562,0.7028206850235057
logreg,word,True,0.25,1,"(1, 3)",lemma,0.1,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.25,1,"(1, 3)",lemma,0.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.25,1,"(1, 3)",lemma,1.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.25,1,"(1, 3)",lemma,1.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.25,1,"(1, 3)",lemma,5.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.5,1,"(1, 3)",lemma,0.1,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.5,1,"(1, 3)",lemma,0.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.5,1,"(1, 3)",lemma,1.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.5,1,"(1, 3)",lemma,1.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.5,1,"(1, 3)",lemma,5.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,1.0,1,"(1, 3)",lemma,0.1,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,1.0,1,"(1, 3)",lemma,0.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,1.0,1,"(1, 3)",lemma,1.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,1.0,1,"(1, 3)",lemma,1.5,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,1.0,1,"(1, 3)",lemma,5.0,balanced,none,lbfgs,0.7238872692692209,0.4458204334365325,0.8348457350272233,0.5176085176085176,0.7486559139784946,0.68593831953534,0.3554376657824933,0.7919531448943213,0.5714285714285715,0.7031564808596373
logreg,word,True,0.25,1,"(1, 3)",stem,0.1,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.25,1,"(1, 3)",stem,0.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.25,1,"(1, 3)",stem,1.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.25,1,"(1, 3)",stem,1.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.25,1,"(1, 3)",stem,5.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.5,1,"(1, 3)",stem,0.1,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.5,1,"(1, 3)",stem,0.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.5,1,"(1, 3)",stem,1.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.5,1,"(1, 3)",stem,1.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.5,1,"(1, 3)",stem,5.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,1.0,1,"(1, 3)",stem,0.1,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,1.0,1,"(1, 3)",stem,0.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,1.0,1,"(1, 3)",stem,1.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,1.0,1,"(1, 3)",stem,1.5,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,1.0,1,"(1, 3)",stem,5.0,,none,newton-cg,0.7232801903718947,0.4186046511627907,0.8411423471664436,0.5064157399486742,0.7540322580645161,0.6641920220145904,0.3803680981595092,0.7829977628635346,0.5177349097697573,0.6893888515782405
logreg,word,True,0.25,1,"(1, 2)",lemma,0.1,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.25,1,"(1, 2)",lemma,0.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.25,1,"(1, 2)",lemma,1.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.25,1,"(1, 2)",lemma,1.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.25,1,"(1, 2)",lemma,5.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.5,1,"(1, 2)",lemma,0.1,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.5,1,"(1, 2)",lemma,0.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.5,1,"(1, 2)",lemma,1.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.5,1,"(1, 2)",lemma,1.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.5,1,"(1, 2)",lemma,5.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,1.0,1,"(1, 2)",lemma,0.1,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,1.0,1,"(1, 2)",lemma,0.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,1.0,1,"(1, 2)",lemma,1.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,1.0,1,"(1, 2)",lemma,1.5,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,1.0,1,"(1, 2)",lemma,5.0,balanced,none,lbfgs,0.7221958692052776,0.43125,0.833409402099498,0.5184,0.7456317204301075,0.6818423755318246,0.35356200527704484,0.790224032586558,0.5627653123104913,0.6994627266621893
logreg,word,True,0.25,10,"(1, 2)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.25,10,"(1, 2)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.25,10,"(1, 3)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.25,10,"(1, 3)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.5,10,"(1, 2)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.5,10,"(1, 2)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.5,10,"(1, 3)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.5,10,"(1, 3)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,1.0,10,"(1, 2)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,1.0,10,"(1, 2)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,1.0,10,"(1, 3)",stem,5.0,,l2,lbfgs,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,1.0,10,"(1, 3)",stem,5.0,,l2,newton-cg,0.720694349384408,0.4296296296296297,0.8477598956067854,0.477859778597786,0.7614247311827957,0.679314000231385,0.4113475177304965,0.8079282680509674,0.5125348189415042,0.7179314976494291
logreg,word,True,0.25,1,"(1, 2)",stem,0.1,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.25,1,"(1, 2)",stem,0.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.25,1,"(1, 2)",stem,1.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.25,1,"(1, 2)",stem,1.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.25,1,"(1, 2)",stem,5.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.5,1,"(1, 2)",stem,0.1,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.5,1,"(1, 2)",stem,0.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.5,1,"(1, 2)",stem,1.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.5,1,"(1, 2)",stem,1.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.5,1,"(1, 2)",stem,5.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,1.0,1,"(1, 2)",stem,0.1,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,1.0,1,"(1, 2)",stem,0.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,1.0,1,"(1, 2)",stem,1.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,1.0,1,"(1, 2)",stem,1.5,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,1.0,1,"(1, 2)",stem,5.0,,none,newton-cg,0.7206811709127956,0.4252491694352159,0.8391858644598524,0.5,0.751008064516129,0.661988590250902,0.37538461538461537,0.7804634936456517,0.5166872682323856,0.6867024848891874
logreg,word,True,0.25,10,"(1, 3)",stem,0.1,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.25,10,"(1, 3)",stem,0.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.25,10,"(1, 3)",stem,1.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.25,10,"(1, 3)",stem,1.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.25,10,"(1, 3)",stem,5.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.5,10,"(1, 3)",stem,0.1,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.5,10,"(1, 3)",stem,0.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.5,10,"(1, 3)",stem,1.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.5,10,"(1, 3)",stem,1.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.5,10,"(1, 3)",stem,5.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,1.0,10,"(1, 3)",stem,0.1,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,1.0,10,"(1, 3)",stem,0.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,1.0,10,"(1, 3)",stem,1.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,1.0,10,"(1, 3)",stem,1.5,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,1.0,10,"(1, 3)",stem,5.0,,none,lbfgs,0.7204462025275948,0.40293040293040294,0.8472798776491152,0.484573502722323,0.759744623655914,0.6772433510840019,0.3663003663003663,0.8079376328844792,0.5158620689655172,0.7165883143049027
logreg,word,True,0.25,1,"(1, 3)",original,0.1,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
logreg,word,True,0.25,1,"(1, 3)",original,0.5,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
logreg,word,True,0.25,1,"(1, 3)",original,1.0,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
logreg,word,True,0.25,1,"(1, 3)",original,1.5,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
logreg,word,True,0.25,1,"(1, 3)",original,5.0,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
logreg,word,True,0.5,1,"(1, 3)",original,0.1,,none,newton-cg,0.7201221049169326,0.3609022556390977,0.8428949691085614,0.5043327556325824,0.7557123655913979,0.6566948021747552,0.35398230088495575,0.7805844477464092,0.5053831538948701,0.683344526527871
