model,analyzer,lowercase,max_df,min_df,ngram_range,type,class_weight,criterion,max_features,min_samples_leaf,min_samples_split,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
rf,word,True,0.25,10,"(1, 1)",lemma,balanced,entropy,sqrt,1,10,0.7393292143666462,0.3512974051896207,0.8243409706824341,0.6235632183908046,0.7375672043010753,0.7166319563507122,0.4230055658627087,0.8063241106719368,0.62268803945746,0.7216252518468771
rf,word,True,0.25,20,"(1, 2)",original,balanced,gini,sqrt,2,2,0.7393277856318772,0.3079470198675497,0.8138817480719794,0.6598079561042524,0.7247983870967742,0.7008602190341536,0.389351081530782,0.8014881743289928,0.5917085427135679,0.7038280725319006
rf,word,True,0.25,1,"(1, 1)",stem,,entropy,sqrt,1,5,0.7393062154194776,0.549828178694158,0.8510732462934277,0.5096322241681261,0.7708333333333334,0.6957014450090375,0.37800687285223367,0.8123343772584919,0.560105680317041,0.7269979852249832
rf,word,True,0.25,20,"(1, 3)",stem,balanced,entropy,auto,1,5,0.7392826156068233,0.34888438133874233,0.8257333004683264,0.6205420827389443,0.7379032258064516,0.6913391090836086,0.37701974865350096,0.7977912174599001,0.5726817042606517,0.6981195433176629
rf,word,True,0.5,20,"(1, 3)",stem,balanced_subsample,entropy,sqrt,1,2,0.7392737051443212,0.3400809716599191,0.8264828944129954,0.6207885304659498,0.7379032258064516,0.693222925727796,0.36983842010771995,0.7956819378620327,0.5833853841349158,0.6987911349899262
rf,word,True,0.25,20,"(1, 2)",lemma,balanced,gini,sqrt,2,10,0.7392667396225271,0.3024054982817869,0.8143621084797555,0.6597366597366597,0.7268145161290323,0.7065140055612845,0.3724569640062597,0.8042242079610074,0.6071428571428572,0.7041638683680322
rf,word,True,1.0,20,"(1, 2)",stem,balanced_subsample,entropy,auto,1,2,0.7392022832501921,0.3305785123966942,0.823529411764706,0.6300984528832629,0.7372311827956989,0.6960334613564456,0.3888888888888889,0.7982109971060247,0.58328173374613,0.7028206850235057
rf,word,True,1.0,20,"(1, 3)",lemma,balanced,entropy,auto,4,2,0.7392021630128102,0.3039723661485319,0.816958618938817,0.6527196652719666,0.727486559139785,0.7066614431748559,0.3760399334442595,0.807436918990704,0.6012578616352202,0.708865010073875
rf,word,True,0.25,10,"(1, 1)",original,balanced,entropy,auto,1,2,0.7391897891841179,0.33100233100233106,0.8324994043364308,0.6078431372549019,0.7463037634408602,0.702808702052235,0.40471512770137524,0.7993746743095361,0.5978868862647606,0.7112155809267965
rf,word,True,0.25,20,"(1, 2)",lemma,balanced_subsample,gini,sqrt,2,2,0.7391849607998296,0.31282952548330406,0.8176544766708701,0.6488011283497884,0.7291666666666666,0.6965160847404683,0.3707165109034268,0.7961217344465391,0.5921299188007496,0.6954331766286098
rf,word,True,0.5,20,"(1, 2)",lemma,balanced_subsample,gini,auto,1,10,0.739158503611271,0.33984375,0.827433628318584,0.6180758017492711,0.7372311827956989,0.6954836449714977,0.3498233215547703,0.7958806443094798,0.593886462882096,0.6991269308260577
rf,word,True,0.25,10,"(1, 3)",lemma,balanced,entropy,sqrt,1,5,0.7391472691430212,0.3677685950413223,0.82763671875,0.6107871720116618,0.740255376344086,0.7116059905595499,0.3962264150943396,0.8055701523909616,0.6148148148148148,0.7172599059771659
rf,word,True,0.5,20,"(1, 2)",stem,balanced_subsample,gini,sqrt,1,5,0.7391453569313188,0.3236994219653179,0.8214463840399002,0.6366830639494028,0.7338709677419355,0.7001382842709761,0.37681159420289856,0.8010568031704095,0.592958616429895,0.7051712558764271
rf,word,True,1.0,20,"(1, 1)",original,balanced_subsample,entropy,sqrt,2,5,0.7391408808630265,0.31399317406143346,0.8170017816238229,0.6499652052887961,0.7271505376344086,0.7118179334470252,0.38347107438016526,0.809549356223176,0.6112138016019717,0.7122229684351914
rf,word,True,0.5,20,"(1, 3)",stem,balanced,gini,auto,1,10,0.7391397032758709,0.34237995824634654,0.8260762607626077,0.6207386363636364,0.7385752688172043,0.706894304256523,0.3978300180831827,0.8015873015873016,0.607516943930992,0.7112155809267965
rf,word,True,0.25,10,"(1, 3)",lemma,balanced_subsample,gini,sqrt,1,2,0.7391136886467191,0.3677685950413223,0.8256746900072941,0.6154981549815498,0.7405913978494624,0.6983206544503019,0.39770554493307836,0.796136778908901,0.5917602996254682,0.7061786433848221
rf,word,True,1.0,20,"(1, 1)",stem,balanced,entropy,sqrt,1,10,0.7391090928411058,0.3486973947895792,0.8236462990561351,0.6250875963559915,0.7362231182795699,0.6982779875906248,0.37906137184115524,0.800735101076398,0.5875706214689265,0.7044996642041639
rf,word,True,0.25,10,"(1, 3)",lemma,balanced,gini,sqrt,1,5,0.7390832980568632,0.3526970954356847,0.8245441103992114,0.621813031161473,0.738239247311828,0.7089140657792231,0.4162062615101289,0.8002116962159301,0.6119951040391677,0.7135661517797179
rf,word,True,1.0,10,"(1, 2)",original,balanced_subsample,gini,sqrt,1,2,0.7390633996374679,0.3553530751708429,0.8288461538461539,0.6104951958610495,0.7442876344086021,0.7111002673628336,0.4189723320158103,0.8074921956295524,0.605230386052304,0.7199462726662189
rf,word,True,0.25,20,"(1, 2)",stem,balanced,entropy,sqrt,1,5,0.7390550087995995,0.31800766283524906,0.8197703444832751,0.6418539325842696,0.7331989247311828,0.6966345478506919,0.37876106194690273,0.8013662637940094,0.5817034700315457,0.7028206850235057
rf,word,True,0.5,20,"(1, 1)",stem,balanced,gini,sqrt,1,2,0.7390314292958486,0.32926829268292684,0.8224159402241594,0.6325259515570935,0.7355510752688172,0.7026659949332581,0.38941398865784493,0.8045977011494253,0.5916197623514697,0.7105439892545332
rf,word,True,0.25,10,"(1, 3)",lemma,balanced,gini,auto,1,5,0.7390306362117428,0.3380281690140845,0.8229783037475344,0.6290207290922087,0.7368951612903226,0.7087030142229721,0.41573033707865165,0.7992614085993143,0.6131207847946045,0.7139019476158496
rf,word,True,0.25,20,"(1, 2)",stem,balanced,entropy,sqrt,1,10,0.7390190221789393,0.3284132841328413,0.8167170191339376,0.64673157162726,0.7311827956989247,0.7031603909403267,0.3858407079646018,0.799044332359968,0.6034482758620691,0.7065144392209537
rf,word,True,0.25,10,"(1, 1)",original,balanced,gini,auto,1,2,0.7390100159857699,0.3378995433789954,0.8252121212121213,0.6234701223902088,0.7422715053763441,0.7079185581783716,0.39357429718875503,0.8022982501958736,0.6101903007980356,0.7155809267965078
rf,word,True,1.0,20,"(1, 2)",stem,balanced_subsample,entropy,sqrt,1,10,0.7389909220975105,0.3506743737957611,0.8212415856394913,0.6300984528832629,0.7345430107526881,0.7075334422271472,0.38800705467372126,0.8049814520402756,0.6055727554179566,0.7112155809267965
rf,word,True,1.0,20,"(1, 3)",lemma,balanced,entropy,auto,2,5,0.7389878366420058,0.3076923076923077,0.8147770700636944,0.6564030790762772,0.7258064516129032,0.6997737393096521,0.36137071651090347,0.798605524269241,0.5993690851735016,0.6984553391537945
rf,word,True,0.25,10,"(1, 1)",lemma,balanced_subsample,entropy,sqrt,1,10,0.7389830461595637,0.352059925093633,0.8215788171244741,0.6289034132171387,0.7348790322580645,0.7100603744534706,0.4101633393829401,0.7989361702127659,0.6188449848024317,0.7132303559435863
rf,word,True,0.5,20,"(1, 1)",original,balanced_subsample,gini,sqrt,1,10,0.738966186308777,0.3372093023255814,0.8257333004683264,0.6221899927483684,0.7362231182795699,0.7049396190073978,0.37969924812030076,0.8029427220178664,0.6032138442521632,0.7108797850906649
rf,word,True,0.5,10,"(1, 2)",original,balanced,entropy,sqrt,1,2,0.7389584414600204,0.34311512415349893,0.8310875842155919,0.6075388026607539,0.7439516129032258,0.7157489141577222,0.4108527131782946,0.8073490813648293,0.6208588957055216,0.7219610476830087
rf,word,True,0.5,10,"(1, 2)",lemma,balanced,gini,auto,1,2,0.7389547183166013,0.3705263157894737,0.8267639902676398,0.6115581565471836,0.7409274193548387,0.7037464843911639,0.4078431372549019,0.8014571948998178,0.5963817841547099,0.712558764271323
rf,word,True,0.25,20,"(1, 1)",stem,balanced,gini,sqrt,1,5,0.7389545930603602,0.33126293995859213,0.8220128904313336,0.6327526132404182,0.7365591397849462,0.695481513244558,0.37798165137614675,0.7982062780269058,0.5839506172839506,0.7014775016789792
rf,word,True,1.0,20,"(1, 2)",lemma,balanced_subsample,entropy,sqrt,2,10,0.7389364375774322,0.3130148270181219,0.8115048793014895,0.6629910406616127,0.7244623655913979,0.697527580984218,0.3707165109034268,0.7995712754555199,0.5891276864728192,0.6974479516453996
rf,word,True,0.5,10,"(1, 1)",stem,balanced,gini,auto,1,2,0.7389352215567885,0.34836065573770486,0.8256297383223282,0.6196363636363637,0.7389112903225806,0.7257315214475691,0.45174537987679675,0.8182999740057186,0.62268803945746,0.7350570852921424
rf,word,True,1.0,10,"(1, 3)",lemma,balanced,entropy,sqrt,1,2,0.738913789410667,0.35555555555555557,0.8264784619128741,0.6157270029673589,0.7395833333333334,0.703018995915532,0.3897637795275591,0.8022803835190463,0.5966016362492134,0.7122229684351914
rf,word,True,1.0,20,"(1, 2)",original,balanced_subsample,gini,sqrt,2,10,0.7388988219375474,0.3163444639718805,0.8175367460719716,0.6471816283924843,0.728494623655914,0.7033550938493772,0.3836065573770492,0.8054226475279107,0.5934343434343434,0.7058428475486904
rf,word,True,1.0,10,"(1, 1)",stem,balanced_subsample,gini,auto,1,2,0.7388476033623615,0.3605150214592274,0.8289028516191396,0.6083086053412463,0.7422715053763441,0.7125042066481677,0.42714570858283435,0.8083441981747066,0.6061728395061727,0.7212894560107455
rf,word,True,0.5,10,"(1, 3)",lemma,balanced,gini,sqrt,1,2,0.7388360610644473,0.35585585585585594,0.8300528084493519,0.6065573770491803,0.7442876344086021,0.6996659649142337,0.39697542533081287,0.7967394162503286,0.5948275862068965,0.7061786433848221
rf,word,True,0.5,1,"(1, 2)",stem,,gini,auto,1,5,0.7387322878791521,0.48148148148148145,0.8539473684210527,0.516934046345811,0.7735215053763441,0.7176742035667998,0.4053156146179402,0.8204500978473582,0.604977664326739,0.7427803895231699
rf,word,True,1.0,10,"(1, 3)",original,balanced_subsample,gini,sqrt,1,5,0.738714939307746,0.3326315789473684,0.8247372280615987,0.6248196248196247,0.7389112903225806,0.7097507293077845,0.41762452107279696,0.8012585212375458,0.6123456790123457,0.716252518468771
rf,word,True,0.25,20,"(1, 2)",original,balanced_subsample,gini,sqrt,1,10,0.738708506816658,0.32193158953722334,0.8236744759556103,0.63,0.7362231182795699,0.7056042468557145,0.3683241252302025,0.8024364406779659,0.6084300549786195,0.7095366017461383
rf,word,True,0.5,20,"(1, 1)",stem,balanced,gini,sqrt,1,10,0.7386937087502482,0.35294117647058826,0.8194097048524261,0.6329639889196677,0.7342069892473119,0.7024916309664934,0.3876811594202899,0.8001054852320675,0.599255583126551,0.7075218267293486
rf,word,True,0.25,20,"(1, 1)",stem,balanced,gini,sqrt,1,2,0.7386906783964925,0.32671081677704195,0.8253500368459837,0.6246498599439776,0.739247311827957,0.697317133207504,0.3616636528028933,0.7978863936591809,0.5933250927070457,0.7018132975151108
rf,word,True,0.5,20,"(1, 1)",stem,balanced,gini,sqrt,1,5,0.73868132169558,0.33648393194706994,0.8208063713290193,0.6334519572953736,0.7335349462365591,0.6973755785729829,0.37543859649122807,0.8008418837148119,0.5854889589905362,0.7028206850235057
rf,word,True,0.5,20,"(1, 3)",lemma,balanced_subsample,entropy,sqrt,4,10,0.7386709227280136,0.3074433656957929,0.8162009741092029,0.6517794836008374,0.7237903225806451,0.701543163598375,0.38080495356037153,0.8017218186709711,0.5951035781544257,0.7008059100067159
rf,word,True,1.0,20,"(1, 1)",stem,balanced,entropy,sqrt,1,2,0.7386059947800772,0.34237995824634654,0.8254124599852253,0.6203966005665722,0.7379032258064516,0.6977733181239884,0.3623188405797102,0.7975622681505034,0.5950920245398773,0.7018132975151108
rf,word,True,1.0,10,"(1, 1)",stem,balanced_subsample,entropy,sqrt,1,2,0.7386047688091687,0.35443037974683544,0.8255360623781677,0.6171761280931587,0.7399193548387096,0.7046073857035333,0.42023346303501946,0.8017736045905061,0.595771144278607,0.7132303559435863
rf,word,True,0.25,20,"(1, 2)",lemma,balanced,gini,sqrt,2,2,0.7385904110264505,0.305921052631579,0.8148717948717948,0.6551246537396122,0.7241263440860215,0.7078911583585233,0.3726114649681529,0.8010840108401084,0.6166056166056166,0.7051712558764271
rf,word,True,0.5,20,"(1, 2)",original,balanced,gini,auto,1,10,0.7385616606408547,0.3355119825708061,0.8253424657534246,0.6220640569395017,0.7395833333333334,0.7009992573791501,0.37433155080213903,0.7998939835674529,0.5980271270036992,0.7048354600402955
rf,word,True,1.0,20,"(1, 3)",original,balanced,entropy,sqrt,1,10,0.7385549410756567,0.32829373650107996,0.8264381884944921,0.621082621082621,0.739247311827957,0.6979774356966987,0.3850467289719627,0.8003132341425215,0.5861635220125787,0.7058428475486904
rf,word,True,1.0,20,"(1, 1)",stem,balanced_subsample,gini,auto,1,10,0.7385255448919172,0.342741935483871,0.822360248447205,0.6275331935709294,0.7355510752688172,0.6992245508547216,0.3851851851851852,0.7997895290712971,0.5907120743034057,0.7055070517125588
rf,word,True,0.25,1,"(1, 1)",lemma,,gini,auto,1,10,0.7385040423587563,0.48872180451127817,0.8531284302963775,0.5163572060123784,0.7728494623655914,0.6921244977637966,0.39102564102564097,0.8106551475881929,0.5497630331753555,0.7239758226997985
rf,word,True,0.5,10,"(1, 1)",original,balanced_subsample,gini,sqrt,1,10,0.7384626495852619,0.3543788187372709,0.8248031496062993,0.6184681460272011,0.7375672043010753,0.7141372626996491,0.40506329113924044,0.8044633368756642,0.6223306894447833,0.7172599059771659
rf,word,True,0.5,10,"(1, 3)",lemma,balanced,entropy,sqrt,1,5,0.7384415426681913,0.36701030927835054,0.8243409706824341,0.6164772727272728,0.7379032258064516,0.7128977856395189,0.39548022598870053,0.804537061461356,0.620563035495716,0.7175957018132975
rf,word,True,0.25,10,"(1, 3)",lemma,balanced_subsample,entropy,auto,1,5,0.7384186775809382,0.3670886075949367,0.8247422680412371,0.6153846153846153,0.7389112903225806,0.7029086735600905,0.40225563909774437,0.7965116279069766,0.603658536585366,0.7081934184016119
rf,word,True,0.25,20,"(1, 3)",stem,balanced,entropy,auto,1,10,0.738414281136038,0.34980988593155893,0.8186372745490982,0.6345885634588564,0.7328629032258065,0.7075699391762622,0.38961038961038963,0.8044164037854891,0.606323620582765,0.7132303559435863
rf,word,True,0.25,1,"(1, 3)",original,balanced_subsample,entropy,sqrt,4,5,0.7383879219104094,0.3726937269372694,0.8233830845771144,0.6172661870503597,0.7342069892473119,0.72757393257455,0.475177304964539,0.8195508586525759,0.6210329807093964,0.7333781061114842
rf,word,True,0.25,10,"(1, 1)",original,balanced_subsample,entropy,auto,1,5,0.738372455806212,0.34858387799564267,0.8289631946114987,0.6092814371257486,0.7426075268817204,0.712760070841346,0.40725806451612906,0.807722410644404,0.6121696373693915,0.7209536601746138
rf,word,True,1.0,10,"(1, 1)",stem,balanced_subsample,entropy,auto,1,2,0.7383685377472887,0.36590436590436587,0.8244200244200245,0.616279069767442,0.739247311827957,0.7031391262206541,0.42998027613412226,0.8035205798602123,0.5863808322824716,0.7139019476158496
rf,word,True,0.25,20,"(1, 1)",lemma,balanced_subsample,entropy,sqrt,2,5,0.738358965978339,0.30870279146141216,0.8120030777122339,0.6606648199445984,0.7237903225806451,0.6950504095348697,0.3661538461538462,0.7967741935483872,0.587641866330391,0.6940899932840833
rf,word,True,0.5,10,"(1, 1)",original,balanced,gini,auto,1,2,0.7383569306574735,0.33796296296296297,0.8282341604432668,0.6135865595325055,0.7432795698924731,0.7029491646765231,0.38539553752535505,0.8022922636103151,0.5972906403940887,0.7118871725990598
rf,word,True,0.5,10,"(1, 2)",original,balanced,entropy,auto,1,2,0.7383494047795008,0.3311546840958606,0.8262342691190706,0.6201322556943424,0.7409274193548387,0.7069168550089897,0.4153846153846154,0.8011572856391372,0.6046511627906977,0.7135661517797179
rf,word,True,0.25,20,"(1, 2)",stem,balanced,entropy,sqrt,1,2,0.7383432259173783,0.3399209486166008,0.8245700245700246,0.6220930232558141,0.7365591397849462,0.6970111315598051,0.375,0.7995775019804594,0.5866998135487881,0.7021490933512424
rf,word,True,0.25,20,"(1, 2)",original,balanced_subsample,entropy,auto,1,5,0.7383355647324559,0.3333333333333333,0.8263854830799412,0.619181946403385,0.739247311827957,0.7013269083746232,0.38113207547169814,0.8017829050865232,0.5942928039702233,0.7081934184016119
rf,word,True,1.0,20,"(1, 3)",stem,balanced,gini,sqrt,1,2,0.7383151598778273,0.33138401559454195,0.8214551775515273,0.631728045325779,0.7342069892473119,0.692299719457564,0.3706422018348624,0.7984293193717278,0.5757385292269013,0.699798522498321
rf,word,True,1.0,20,"(1, 2)",lemma,balanced,entropy,sqrt,2,5,0.7383077426856313,0.3255813953488372,0.8157423971377459,0.6471816283924843,0.7254704301075269,0.7008844019130533,0.3753943217665616,0.802786709539121,0.5924528301886792,0.7011417058428475
rf,word,True,0.25,20,"(1, 1)",stem,balanced_subsample,entropy,auto,1,10,0.7382899759772995,0.3132969034608379,0.8188188188188188,0.6425017768301351,0.730510752688172,0.7007314227186973,0.3877917414721723,0.7976664014850173,0.5982800982800983,0.7048354600402955
rf,word,True,1.0,20,"(1, 1)",stem,balanced,gini,auto,1,2,0.7382363274902868,0.33864541832669326,0.8233547748639288,0.625,0.7355510752688172,0.7016456311388338,0.3623188405797102,0.8047182175622543,0.5940843297671492,0.7075218267293486
rf,word,True,1.0,20,"(1, 3)",original,balanced,gini,auto,1,5,0.7382224503363802,0.3184713375796179,0.8219584569732938,0.6332637439109255,0.7365591397849462,0.6887132249159662,0.3553113553113554,0.7927597061909759,0.5782227784730913,0.6950973807924782
rf,word,True,0.25,20,"(1, 1)",lemma,balanced,gini,auto,2,5,0.7381652608902328,0.31825795644891125,0.814380418154003,0.6517794836008374,0.7254704301075269,0.7005898989115417,0.363076923076923,0.7997850040311745,0.5993690851735016,0.6987911349899262
rf,word,True,0.5,20,"(1, 1)",stem,balanced,entropy,sqrt,1,10,0.7381468229800301,0.3143418467583497,0.8193788819875777,0.6403385049365302,0.7335349462365591,0.7029769745122918,0.3950617283950617,0.8060956384655807,0.5887555274794694,0.7092008059100067
rf,word,True,0.5,20,"(1, 1)",lemma,balanced_subsample,gini,sqrt,4,5,0.7380920324966163,0.30427892234548337,0.8122427983539096,0.6601535240753663,0.7217741935483871,0.7002763897345952,0.3692307692307692,0.8005383580080755,0.5958516656191075,0.6987911349899262
rf,word,True,1.0,20,"(1, 2)",lemma,balanced,gini,sqrt,2,10,0.7380697392781324,0.31946755407653915,0.8136550308008212,0.6529209621993127,0.7244623655913979,0.6967879898883418,0.3723076923076924,0.7954790096878364,0.5937106918238994,0.6954331766286098
rf,word,True,0.25,10,"(1, 1)",lemma,balanced_subsample,entropy,sqrt,1,5,0.7380423757464327,0.35528942115768464,0.8244237371260422,0.6176256372906045,0.7372311827956989,0.7063157259661129,0.39636363636363636,0.799576943416182,0.6096059113300493,0.7105439892545332
rf,word,True,0.25,20,"(1, 1)",stem,balanced,gini,sqrt,1,10,0.7380048767730348,0.33582089552238803,0.8203086112493777,0.6323319027181687,0.7325268817204301,0.7001325777342784,0.3862815884476535,0.7984168865435357,0.5955334987593053,0.7051712558764271
rf,word,True,0.5,10,"(1, 3)",original,balanced_subsample,entropy,sqrt,1,10,0.7379922232335067,0.357429718875502,0.8225490196078431,0.6215429403202329,0.7372311827956989,0.7183089377934749,0.4262295081967213,0.8046585494970885,0.6298342541436464,0.7219610476830087
rf,word,True,0.25,10,"(1, 1)",lemma,balanced_subsample,gini,auto,1,5,0.7379786375440546,0.3359683794466403,0.8230088495575221,0.625544267053701,0.7358870967741935,0.7087555234862635,0.4029574861367838,0.8012701772955808,0.6124694376528118,0.7132303559435863
rf,word,True,0.5,10,"(1, 2)",lemma,balanced_subsample,entropy,auto,1,10,0.7379338398246169,0.35384615384615375,0.8233849177106363,0.6201322556943424,0.7358870967741935,0.7144589765868771,0.42987249544626593,0.8022298911600743,0.621951219512195,0.7182672934855607
rf,word,True,0.25,20,"(1, 3)",lemma,balanced_subsample,entropy,sqrt,4,2,0.7379156354648482,0.3122923588039867,0.8167351129363452,0.6464924346629987,0.7241263440860215,0.702708073298198,0.3587301587301588,0.8035426731078905,0.6000000000000001,0.7018132975151108
rf,word,True,1.0,10,"(1, 2)",original,balanced_subsample,entropy,auto,1,2,0.7379005713136092,0.3534675615212528,0.8254352030947776,0.6150474799123448,0.7415994623655914,0.7062361386651956,0.4186991869918699,0.8024980483996877,0.5996298581122763,0.7155809267965078
rf,word,True,0.5,10,"(1, 3)",lemma,balanced_subsample,gini,auto,1,5,0.737849429543046,0.3476482617586912,0.8229524276606179,0.6223826714801445,0.7372311827956989,0.709090725108121,0.40823970037453183,0.8033782000527844,0.6086956521739131,0.7145735392881128
rf,word,True,1.0,1,"(1, 1)",lemma,,gini,sqrt,1,10,0.7377221682363967,0.47583643122676583,0.8523652365236523,0.5184534270650264,0.771505376344086,0.7142540517195958,0.4444444444444445,0.823928311939937,0.5806878306878307,0.7421087978509067
rf,word,True,0.25,10,"(1, 1)",lemma,balanced_subsample,gini,auto,1,2,0.7377072732822187,0.3494736842105263,0.8280871670702179,0.6087602078693394,0.740255376344086,0.6997707680670092,0.4,0.7977883096366508,0.592684438933664,0.7058428475486904
rf,word,True,0.25,20,"(1, 3)",stem,balanced_subsample,gini,sqrt,1,2,0.7377057966768445,0.3319672131147541,0.8226005428077967,0.6265060240963856,0.7358870967741935,0.6997020883934044,0.36727272727272725,0.8024236037934669,0.5913043478260869,0.7051712558764271
rf,word,True,0.25,20,"(1, 2)",lemma,balanced,entropy,sqrt,2,10,0.7376915926839677,0.3130148270181219,0.8143405889884764,0.6513888888888889,0.7237903225806451,0.6949768872548533,0.3670886075949367,0.797638217928073,0.5857321652065082,0.6950973807924782
rf,word,True,1.0,1,"(1, 1)",original,,gini,auto,1,10,0.7376680283763692,0.509090909090909,0.8518600044023773,0.5114638447971781,0.7711693548387096,0.7178942844688039,0.4317460317460317,0.8225255972696246,0.5964912280701754,0.7434519811954332
rf,word,True,0.5,20,"(1, 2)",lemma,balanced,entropy,auto,2,5,0.7376552492215054,0.3202725724020443,0.8140960163432075,0.650103519668737,0.7254704301075269,0.7015349111015642,0.37060702875399365,0.8035284683239775,0.5940843297671492,0.7021490933512424
rf,word,True,0.5,1,"(1, 3)",lemma,,gini,sqrt,1,2,0.7376265784219014,0.46209386281588455,0.8504528385244091,0.5261324041811847,0.7698252688172043,0.7119827089925853,0.3948220064724919,0.8180259613029635,0.5946291560102301,0.7374076561450638
rf,word,True,1.0,1,"(1, 1)",original,,entropy,auto,1,2,0.7376137798639014,0.463768115942029,0.8506407423773752,0.5252173913043479,0.7698252688172043,0.7058111159223471,0.3754045307443366,0.8167845816052697,0.582687338501292,0.7330423102753526
rf,word,True,1.0,20,"(1, 1)",original,balanced_subsample,entropy,auto,1,10,0.7376055027816254,0.3305084745762712,0.8258001465917421,0.6186012977649604,0.738239247311828,0.7065300898392738,0.38549618320610685,0.8024236037934669,0.6075794621026894,0.7122229684351914
rf,word,True,0.5,20,"(1, 3)",stem,balanced_subsample,gini,sqrt,1,10,0.7375834243301458,0.35809523809523813,0.8194828019081094,0.6274238227146816,0.7321908602150538,0.6970967152758814,0.3807829181494662,0.7985134058932837,0.5875845113706207,0.7014775016789792
rf,word,True,1.0,20,"(1, 1)",stem,balanced_subsample,entropy,sqrt,1,10,0.7375739435385082,0.3155893536121673,0.8192231075697212,0.6382978723404256,0.7318548387096774,0.6982093368899245,0.3855855855855856,0.7985212569316081,0.5898389095415117,0.703492276695769
rf,word,True,1.0,1,"(1, 2)",original,,gini,sqrt,1,2,0.7375673388985156,0.4727272727272728,0.8509795289456306,0.5220458553791887,0.7708333333333334,0.7158786656336772,0.445141065830721,0.8200343726982567,0.592071611253197,0.7400940228341168
rf,word,True,0.25,20,"(1, 1)",stem,balanced_subsample,gini,auto,1,2,0.7375439662703486,0.3516483516483516,0.823413674372848,0.6191474493361285,0.738239247311828,0.6946732761777399,0.3747609942638624,0.7983237297014144,0.5820433436532507,0.7024848891873741
rf,word,True,1.0,10,"(1, 2)",lemma,balanced_subsample,gini,sqrt,1,2,0.737535186099123,0.35775862068965514,0.8278352997832893,0.6067415730337079,0.7415994623655914,0.699396337286589,0.38113207547169814,0.7961985216473072,0.5982905982905983,0.7048354600402955
rf,word,True,0.5,20,"(1, 1)",original,balanced,gini,auto,1,10,0.7375232123063045,0.3276595744680851,0.828258221680877,0.6129266521423384,0.7389112903225806,0.69556990305473,0.37226277372262767,0.795778364116095,0.5896168108776266,0.7008059100067159
rf,word,True,1.0,20,"(1, 1)",stem,balanced,entropy,auto,1,2,0.7375061253562697,0.35845213849287166,0.8239071375648308,0.6161473087818696,0.7362231182795699,0.6925708248400209,0.3711711711711712,0.7975846678918351,0.5778894472361809,0.6991269308260577
rf,word,True,0.25,20,"(1, 2)",stem,balanced,entropy,auto,1,5,0.7375013816989963,0.3436293436293436,0.8169721315591263,0.636802205375603,0.7318548387096774,0.7012817853228748,0.38756855575868376,0.803369307712556,0.5900621118012421,0.7075218267293486
rf,word,True,0.25,1,"(1, 1)",lemma,,entropy,sqrt,1,10,0.7374947265881457,0.45283018867924524,0.8538242384396232,0.5195729537366548,0.7728494623655914,0.6877967725301569,0.3642611683848797,0.8100238663484486,0.5437288135593221,0.7222968435191404
rf,word,True,0.5,10,"(1, 1)",original,balanced_subsample,gini,sqrt,1,5,0.7374738459778357,0.3276595744680851,0.8232125367286972,0.625178826895565,0.7375672043010753,0.7143074403437684,0.4106463878326996,0.805408271474019,0.6200241254523523,0.718938885157824
rf,word,True,1.0,20,"(1, 3)",lemma,balanced,entropy,sqrt,2,5,0.7374509134780693,0.3129032258064516,0.8108384458077709,0.6591549295774648,0.7227822580645161,0.6961147793835937,0.363349131121643,0.7982809562181037,0.58875,0.6957689724647415
rf,word,True,0.25,20,"(1, 2)",lemma,balanced_subsample,entropy,auto,4,10,0.737440827472311,0.3137254901960784,0.81525076765609,0.6480446927374302,0.7234543010752689,0.7006749971145952,0.3801916932907349,0.7997847147470398,0.5960346964064436,0.7004701141705842
rf,word,True,0.25,10,"(1, 3)",lemma,balanced_subsample,entropy,sqrt,1,5,0.7374167005224285,0.3360323886639676,0.8215686274509806,0.6269956458635704,0.7362231182795699,0.71195045149593,0.4116504854368932,0.8056574122577265,0.6124460874922982,0.718938885157824
rf,word,True,0.5,1,"(1, 1)",original,,gini,auto,1,10,0.7373938384492691,0.45384615384615384,0.8531284302963775,0.5206684256816183,0.7721774193548387,0.7227542899307413,0.38961038961038963,0.825311507451747,0.614790996784566,0.7478173270651444
rf,word,True,1.0,10,"(1, 2)",lemma,balanced_subsample,entropy,auto,1,5,0.7373924443780155,0.33064516129032256,0.8241034398633813,0.6219602063375091,0.7368951612903226,0.7080403492292832,0.421455938697318,0.8005242463958061,0.6077825818406424,0.7149093351242445
rf,word,True,1.0,20,"(1, 2)",stem,balanced_subsample,gini,auto,1,10,0.7373869933325912,0.31721470019342357,0.8191808191808193,0.6373165618448637,0.7318548387096774,0.7099979777010492,0.3830570902394107,0.8076821888976585,0.609181141439206,0.7152451309603761
rf,word,True,0.5,20,"(1, 2)",stem,balanced,gini,sqrt,1,10,0.7373850950717894,0.3326959847036329,0.8174305033809166,0.6378830083565459,0.7315188172043011,0.7067274181140833,0.37226277372262767,0.8047619047619047,0.6068796068796068,0.7108797850906649
