model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,class_weight,criterion,max_features,min_samples_leaf,min_samples_split,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
rf,word,True,1.0,1,"(1, 3)",no_emoji,stem,balanced,entropy,sqrt,1,10,0.6959992022132053,0.49397590361445787,0.6856330014224751,0.7496757457846952,0.6963414634146341,0.675320885272488,0.5463414634146343,0.6215277777777777,0.7308192457737321,0.6658064516129032
rf,word,True,1.0,1,"(1, 1)",emoji_generic,stem,,entropy,sqrt,2,2,0.6959618205951074,0.47682119205298024,0.6718995290423863,0.7629107981220656,0.7012195121951219,0.7000785928170691,0.5031446540880503,0.647398843930636,0.7706422018348623,0.7019354838709677
rf,word,True,1.0,10,"(1, 3)",no_emoji,stem,balanced,gini,sqrt,2,2,0.6959524992733103,0.4627450980392157,0.674342105263158,0.7644787644787645,0.6841463414634147,0.6712297306925918,0.5140562248995985,0.6162790697674418,0.7337579617834395,0.6593548387096774
rf,word,True,0.5,10,"(1, 1)",emoji_unique,stem,balanced_subsample,entropy,sqrt,2,5,0.6959497213265491,0.47619047619047616,0.6601626016260164,0.7710219922380336,0.6841463414634147,0.6828012936223842,0.5296442687747036,0.6274509803921569,0.7445997458703939,0.6709677419354839
rf,word,True,0.25,10,"(1, 2)",emoji_generic,stem,balanced,entropy,auto,1,10,0.6959412242274451,0.47577092511013214,0.6445182724252493,0.781750924784217,0.6890243902439024,0.6825977877736817,0.5108225108225108,0.6186770428015564,0.7527950310559005,0.672258064516129
rf,word,True,1.0,1,"(1, 2)",emoji_unique,stem,balanced,gini,auto,2,10,0.6959411611545959,0.5252525252525253,0.6626323751891074,0.7580025608194622,0.6914634146341463,0.6794707174137323,0.5209302325581394,0.6214689265536724,0.7437810945273632,0.6709677419354839
rf,word,True,0.25,10,"(1, 3)",emoji_generic,stem,balanced,entropy,sqrt,4,10,0.6959374818654942,0.4892703862660945,0.660377358490566,0.7678339818417639,0.6865853658536586,0.6649041365439262,0.49011857707509887,0.62109375,0.7261146496815287,0.6529032258064517
rf,word,True,0.25,10,"(1, 3)",emoji_unique,stem,balanced,entropy,auto,4,5,0.695931978727472,0.48101265822784817,0.6811145510835913,0.7556142668428005,0.6865853658536586,0.6637413314718641,0.5019305019305019,0.624031007751938,0.72,0.6516129032258065
rf,word,True,0.25,1,"(1, 1)",emoji_unique,stem,balanced,entropy,auto,4,10,0.6959303438165226,0.5135135135135135,0.6697530864197531,0.7558441558441558,0.6890243902439024,0.6689876876577836,0.5412844036697249,0.6116322701688556,0.725907384230288,0.6606451612903226
rf,word,True,1.0,1,"(1, 1)",emoji_unique,stem,,gini,sqrt,4,5,0.6959287054409006,0.42424242424242425,0.676923076923077,0.7715617715617716,0.7060975609756097,0.673892975493551,0.4489795918367347,0.6139705882352942,0.7543655413271246,0.6761290322580645
rf,word,True,0.5,1,"(1, 2)",emoji_generic,stem,balanced,entropy,sqrt,1,5,0.6959195277322603,0.4712041884816754,0.6829268292682927,0.7566204287515762,0.6939024390243902,0.6876892345616048,0.5333333333333333,0.6363636363636364,0.7478260869565218,0.6812903225806451
rf,word,True,0.25,1,"(1, 1)",emoji_generic,stem,balanced_subsample,entropy,sqrt,4,5,0.6959108329277143,0.4845814977973568,0.6788990825688073,0.756258234519104,0.6878048780487804,0.6692098150506731,0.5306122448979591,0.6343283582089552,0.717815344603381,0.6593548387096774
rf,word,True,0.5,1,"(1, 2)",no_emoji,stem,balanced,gini,auto,2,2,0.6959063546432771,0.5022831050228311,0.6750788643533123,0.7547649301143583,0.6902439024390243,0.6662434963332696,0.5550660792951542,0.5977859778597786,0.7247119078104994,0.655483870967742
rf,word,True,1.0,10,"(1, 2)",emoji_unique,stem,,gini,sqrt,1,5,0.6958972151366065,0.5056179775280899,0.6451612903225806,0.7743413516609392,0.698780487804878,0.6918398392322823,0.5492227979274612,0.6204238921001927,0.7589498806682577,0.6864516129032258
rf,word,True,0.25,10,"(1, 2)",emoji_generic,stem,balanced_subsample,gini,sqrt,1,5,0.6958917132944652,0.49372384937238495,0.6465661641541038,0.7761194029850746,0.6878048780487804,0.6737550817433873,0.49785407725321884,0.6062992125984251,0.7466007416563658,0.6632258064516129
rf,word,True,0.5,1,"(1, 1)",emoji_unique,stem,balanced_subsample,entropy,sqrt,4,10,0.6958881719312849,0.5363636363636363,0.6656534954407294,0.7532808398950132,0.6890243902439024,0.6382966792878114,0.5179282868525896,0.5834862385321101,0.6923076923076923,0.6258064516129033
rf,word,True,1.0,10,"(1, 3)",emoji_generic,stem,balanced_subsample,entropy,auto,1,5,0.6958873881828387,0.48510638297872344,0.6578947368421053,0.7703889585947302,0.6878048780487804,0.671222478752903,0.4824561403508772,0.6145038167938931,0.7418546365914788,0.6606451612903226
rf,word,True,1.0,1,"(1, 2)",no_emoji,stem,,entropy,sqrt,1,2,0.6958810547155938,0.5745856353591161,0.6764275256222547,0.7371134020618555,0.6939024390243902,0.6623534843564141,0.5714285714285715,0.6063829787234042,0.7101631116687578,0.655483870967742
rf,word,True,0.5,1,"(1, 1)",no_emoji,stem,balanced,entropy,auto,2,10,0.6958809106921232,0.49339207048458145,0.6614173228346456,0.7660668380462725,0.6878048780487804,0.6743359208665677,0.5633802816901408,0.6167883211678832,0.7275031685678074,0.6658064516129032
rf,word,True,1.0,1,"(1, 1)",emoji_unique,stem,,gini,auto,1,10,0.6958809014078394,0.47133757961783446,0.6780185758513931,0.7598566308243728,0.7,0.7094986160406208,0.56353591160221,0.6361829025844931,0.7782909930715937,0.7070967741935484
rf,word,True,1.0,10,"(1, 2)",emoji_unique,stem,,gini,sqrt,2,10,0.6958689954414881,0.4810126582278481,0.6542056074766355,0.7738095238095238,0.698780487804878,0.6797832005181224,0.4183006535947712,0.6332046332046332,0.7622298065984073,0.6851612903225807
rf,word,True,0.25,10,"(1, 3)",emoji_generic,stem,balanced,gini,auto,1,10,0.6958595764562265,0.4892703862660945,0.6475548060708263,0.7764127764127764,0.6890243902439024,0.6602608671865667,0.4869565217391304,0.6065259117082533,0.725907384230288,0.6503225806451612
rf,word,True,0.25,10,"(1, 1)",emoji_unique,stem,balanced_subsample,gini,auto,2,5,0.6958558614023723,0.4621513944223108,0.6699186991869919,0.7674418604651162,0.6841463414634147,0.674697478109802,0.4941176470588235,0.6187624750499002,0.7430730478589419,0.6619354838709678
rf,word,True,1.0,1,"(1, 1)",emoji_unique,stem,balanced,gini,auto,4,10,0.6958543251772077,0.5022831050228311,0.6676970633693972,0.7596899224806201,0.6890243902439024,0.6725105739925393,0.5702127659574469,0.6252285191956124,0.71875,0.6632258064516129
rf,word,True,0.25,10,"(1, 3)",emoji_generic,stem,,entropy,sqrt,4,10,0.6958519866371744,0.4743589743589744,0.6625954198473283,0.7696019300361883,0.698780487804878,0.6765854037521111,0.4105960264900662,0.6264150943396226,0.761795166858458,0.6812903225806451
rf,word,True,1.0,10,"(1, 2)",emoji_generic,stem,balanced_subsample,gini,auto,1,2,0.6958411466263233,0.5023696682464455,0.656957928802589,0.7669543773119606,0.6914634146341463,0.6716089955667979,0.5065502183406114,0.5984555984555985,0.7447073474470736,0.6606451612903226
rf,word,True,1.0,10,"(1, 3)",no_emoji,stem,,gini,auto,2,10,0.695834397200899,0.4968152866242038,0.6581059390048154,0.7674418604651164,0.7,0.6835299009023421,0.4585987261146497,0.6347992351816444,0.7586206896551724,0.6864516129032258
rf,word,True,0.5,1,"(1, 1)",emoji_unique,stem,balanced_subsample,gini,sqrt,2,2,0.6958183263530423,0.5191489361702127,0.670846394984326,0.7535853976531943,0.6878048780487804,0.6866406135787979,0.5675675675675675,0.6394052044609666,0.7367088607594937,0.6787096774193548
rf,word,True,1.0,10,"(1, 3)",emoji_unique,stem,balanced_subsample,gini,auto,2,2,0.6958100271384033,0.4627450980392157,0.6818923327895595,0.7590673575129532,0.6841463414634147,0.6866926058092477,0.5121951219512195,0.6370656370656371,0.7506361323155216,0.6748387096774193
rf,word,True,0.5,10,"(1, 1)",emoji_generic,stem,,gini,auto,4,5,0.6958005061198841,0.46153846153846156,0.6697674418604651,0.7675804529201431,0.7,0.6666870356093394,0.40764331210191085,0.6165413533834586,0.7502903600464577,0.6696774193548387
rf,word,True,1.0,10,"(1, 3)",emoji_unique,stem,,entropy,auto,4,10,0.6957987586033865,0.5100671140939597,0.6706586826347305,0.755771567436209,0.698780487804878,0.6655110859530724,0.4183006535947712,0.6078799249530956,0.7500000000000001,0.6683870967741935
rf,word,True,0.5,10,"(1, 2)",emoji_unique,stem,balanced_subsample,gini,sqrt,4,10,0.6957949906173394,0.46530612244897956,0.672926447574335,0.7645502645502645,0.6841463414634147,0.6509988804046734,0.46494464944649444,0.6132812500000001,0.711864406779661,0.6361290322580645
rf,word,True,0.25,10,"(1, 2)",no_emoji,stem,,gini,auto,1,10,0.6957866443891543,0.5133689839572193,0.636986301369863,0.7779056386651322,0.697560975609756,0.6760548526862085,0.5,0.6015325670498084,0.7523364485981309,0.6735483870967742
rf,word,True,0.25,10,"(1, 1)",no_emoji,stem,balanced_subsample,entropy,sqrt,1,5,0.6957693453861283,0.46774193548387094,0.6732348111658457,0.7637292464878672,0.6853658536585366,0.6648641099693956,0.5110132158590309,0.6095238095238095,0.7268170426065164,0.655483870967742
rf,word,True,1.0,1,"(1, 2)",no_emoji,stem,,gini,auto,2,5,0.695766495115287,0.44604316546762596,0.659375,0.778164924506388,0.7036585365853658,0.6872907576988555,0.47945205479452063,0.6264150943396226,0.7643020594965675,0.6903225806451613
rf,word,True,0.5,10,"(1, 2)",no_emoji,stem,balanced,gini,auto,1,5,0.6957636276801763,0.4628099173553719,0.6463620981387479,0.7831474597273854,0.6865853658536586,0.6609331769599427,0.5166666666666666,0.5933202357563852,0.7265917602996254,0.6503225806451612
rf,word,True,1.0,10,"(1, 2)",emoji_unique,stem,balanced_subsample,entropy,sqrt,2,5,0.6957567593852108,0.4666666666666667,0.6764227642276422,0.7617834394904458,0.6865853658536586,0.6617602546445178,0.46913580246913583,0.6189555125725338,0.7265822784810128,0.6503225806451612
rf,word,True,0.25,10,"(1, 3)",emoji_unique,stem,balanced_subsample,gini,auto,2,5,0.6957468145529959,0.4426877470355731,0.6677577741407529,0.7731958762886598,0.6829268292682927,0.6759272107846385,0.5059288537549407,0.6196078431372549,0.7420584498094028,0.6632258064516129
rf,word,True,1.0,1,"(1, 3)",emoji_unique,stem,balanced,gini,sqrt,2,2,0.6957432234059437,0.5628140703517588,0.6763005780346821,0.739652870493992,0.6914634146341463,0.667133217890003,0.5398230088495575,0.6173752310536044,0.7203065134099617,0.6580645161290323
rf,word,True,0.25,10,"(1, 1)",emoji_unique,stem,balanced,gini,auto,2,5,0.6957431229934242,0.45714285714285713,0.6666666666666666,0.7705956907477819,0.6853658536585366,0.6726987902923403,0.4787644787644788,0.6297029702970297,0.7379134860050891,0.6593548387096774
rf,word,True,0.5,10,"(1, 1)",emoji_unique,stem,balanced_subsample,entropy,auto,4,5,0.6957412063805715,0.49350649350649356,0.6776611694152923,0.7547169811320755,0.6865853658536586,0.6592902509631946,0.46969696969696967,0.6070038910505836,0.727979274611399,0.6438709677419355
rf,word,True,1.0,10,"(1, 2)",emoji_unique,stem,,entropy,auto,1,2,0.6957258762058631,0.48341232227488157,0.6610738255033556,0.7683073229291717,0.6926829268292682,0.6840004831663502,0.5096153846153846,0.6126482213438734,0.7583732057416268,0.6774193548387096
rf,word,True,0.5,10,"(1, 1)",emoji_generic,stem,,entropy,auto,4,5,0.6957083934906736,0.5,0.6706231454005934,0.7579462102689487,0.698780487804878,0.6766176766804995,0.40506329113924056,0.6346153846153846,0.7591743119266054,0.6812903225806451
rf,word,True,0.5,1,"(1, 3)",no_emoji,stem,balanced_subsample,gini,sqrt,1,5,0.6957032928110657,0.576271186440678,0.6469622331691297,0.756440281030445,0.6963414634146341,0.6772572686470026,0.5027932960893856,0.6382978723404255,0.7360594795539034,0.6735483870967742
rf,word,True,0.25,10,"(1, 3)",emoji_generic,stem,balanced,gini,sqrt,2,10,0.6956992282357304,0.47933884297520657,0.6645367412140575,0.7668393782383419,0.6853658536585366,0.6803811678779849,0.4941176470588235,0.6199999999999999,0.7522012578616352,0.6670967741935484
rf,word,True,0.25,1,"(1, 3)",emoji_unique,stem,,gini,auto,1,5,0.6956961631056854,0.5095541401273885,0.660377358490566,0.7626918536009446,0.698780487804878,0.6955301118901756,0.5185185185185185,0.6397058823529412,0.7630331753554502,0.6941935483870968
rf,word,True,0.5,10,"(1, 2)",emoji_generic,stem,balanced_subsample,entropy,sqrt,2,2,0.6956901872485887,0.5021645021645021,0.6613418530351437,0.7637292464878672,0.6878048780487804,0.6705634196856347,0.5019607843137255,0.62109375,0.7330779054916986,0.6580645161290323
rf,word,True,0.5,10,"(1, 1)",no_emoji,stem,,gini,sqrt,1,10,0.695674362082852,0.4639175257731959,0.6444833625218915,0.784,0.697560975609756,0.6954694961776919,0.5423728813559322,0.6237816764132554,0.7651162790697675,0.6929032258064516
rf,word,True,0.5,10,"(1, 3)",emoji_generic,stem,balanced,gini,auto,1,2,0.6956724682433411,0.4778761061946903,0.6439522998296422,0.7811366384522371,0.6902439024390243,0.6742061535450341,0.4954128440366972,0.6108949416342413,0.7457212713936431,0.6658064516129032
rf,word,True,1.0,10,"(1, 1)",emoji_unique,stem,balanced,gini,auto,1,2,0.6956687416567254,0.456140350877193,0.6634146341463415,0.7728983688833125,0.6878048780487804,0.6632410371710069,0.5191489361702128,0.5937500000000001,0.7297633872976339,0.6529032258064517
rf,word,True,0.25,10,"(1, 1)",emoji_generic,stem,balanced_subsample,gini,auto,1,2,0.6956618194493384,0.4886877828054298,0.6455906821963394,0.7775061124694378,0.6902439024390243,0.6626197201456008,0.4931506849315068,0.6007751937984496,0.7312883435582822,0.6541935483870968
rf,word,True,0.25,10,"(1, 1)",emoji_generic,stem,,entropy,sqrt,4,2,0.6956599795375872,0.4370860927152318,0.672811059907834,0.7708830548926014,0.7012195121951219,0.6807448882364626,0.4230769230769231,0.6343283582089552,0.7622377622377622,0.6838709677419355
rf,word,True,0.5,10,"(1, 2)",no_emoji,stem,balanced,entropy,sqrt,4,5,0.6956581245124773,0.44813278008298757,0.6830015313935681,0.7613941018766756,0.6841463414634147,0.6365785883302835,0.46441947565543074,0.6055045871559632,0.6910569105691057,0.6219354838709678
rf,word,True,0.5,10,"(1, 3)",emoji_unique,stem,,gini,sqrt,4,5,0.6956547437741651,0.4625850340136054,0.6687211093990755,0.7677725118483413,0.7012195121951219,0.658091892217639,0.38666666666666666,0.6106032906764168,0.7432590855803047,0.6619354838709678
rf,word,True,0.5,10,"(1, 2)",emoji_generic,stem,balanced,entropy,auto,2,10,0.6956418659172116,0.4640000000000001,0.6545454545454545,0.7770700636942675,0.6841463414634147,0.6770602157635048,0.5099601593625498,0.6183953033268103,0.7436548223350254,0.6645161290322581
rf,word,True,0.25,10,"(1, 1)",emoji_generic,stem,balanced_subsample,gini,auto,1,10,0.695636872757061,0.45714285714285713,0.6506024096385542,0.7813267813267813,0.6865853658536586,0.6661621441730854,0.5042735042735044,0.5983935742971886,0.7359413202933986,0.6567741935483871
rf,word,True,0.25,1,"(1, 3)",emoji_generic,stem,balanced_subsample,gini,auto,1,5,0.6956312724168157,0.47337278106508873,0.6746626686656672,0.7611940298507462,0.6963414634146341,0.6927949053684085,0.5576923076923077,0.6383763837638378,0.75,0.6851612903225807
rf,word,True,0.5,10,"(1, 3)",no_emoji,stem,,gini,auto,1,10,0.6956303559657218,0.5,0.652027027027027,0.7704545454545454,0.7,0.6852255145716186,0.4678362573099415,0.611439842209073,0.7706422018348623,0.6851612903225807
rf,word,True,1.0,1,"(1, 3)",no_emoji,stem,balanced_subsample,entropy,sqrt,1,10,0.6956302045673272,0.48554913294797686,0.6846846846846847,0.7515605493133583,0.6963414634146341,0.6718908117481602,0.5561497326203209,0.6222222222222221,0.7223650385604113,0.6645161290322581
rf,word,True,1.0,10,"(1, 2)",emoji_generic,stem,,gini,auto,2,5,0.6956262587166828,0.5125,0.651685393258427,0.7677946324387397,0.698780487804878,0.6984645819965817,0.46153846153846156,0.6461538461538462,0.7780320366132724,0.7019354838709677
rf,word,True,1.0,1,"(1, 1)",emoji_generic,stem,balanced_subsample,entropy,auto,2,5,0.6956189308414793,0.5391304347826086,0.6645468998410176,0.7528809218950063,0.6890243902439024,0.6735468571880154,0.5391304347826087,0.6124031007751939,0.7338308457711443,0.6645161290322581
rf,word,True,0.25,10,"(1, 3)",no_emoji,stem,balanced_subsample,entropy,auto,2,5,0.6956152734691862,0.4979591836734694,0.674230145867099,0.7557840616966581,0.6865853658536586,0.6699259035023956,0.5123966942148761,0.6076923076923076,0.7360406091370559,0.6580645161290323
rf,word,True,1.0,1,"(1, 2)",emoji_unique,stem,balanced,entropy,auto,1,10,0.695606050018082,0.5106382978723405,0.6676691729323307,0.7573062261753494,0.6926829268292682,0.692809248192712,0.5714285714285713,0.6397058823529412,0.7462311557788945,0.6851612903225807
rf,word,True,1.0,10,"(1, 1)",no_emoji,stem,balanced,entropy,sqrt,4,10,0.6956048529629756,0.4838709677419355,0.6666666666666666,0.764163372859025,0.6841463414634147,0.6444805486320382,0.46853146853146865,0.6105675146771038,0.701195219123506,0.6283870967741936
rf,word,True,0.5,1,"(1, 3)",no_emoji,stem,balanced,gini,auto,1,5,0.6956041295067882,0.5060240963855421,0.6822840409956077,0.7484197218710493,0.6963414634146341,0.6801249273687107,0.5113636363636364,0.6268115942028986,0.7445255474452555,0.6761290322580645
rf,word,True,1.0,10,"(1, 2)",emoji_unique,stem,,gini,auto,2,5,0.6955930423539469,0.4774193548387097,0.6645669291338583,0.7670588235294118,0.7,0.6779129295182825,0.44303797468354433,0.6197718631178708,0.7598152424942264,0.68
rf,word,True,0.25,10,"(1, 1)",emoji_unique,stem,,entropy,auto,4,5,0.6955879731036256,0.5205479452054794,0.6696696696696698,0.753623188405797,0.698780487804878,0.6673477072017666,0.4258064516129032,0.6090225563909775,0.7508690614136733,0.6696774193548387
rf,word,True,0.25,1,"(1, 1)",emoji_unique,stem,balanced,entropy,auto,4,2,0.6955845077138079,0.5412844036697246,0.6835820895522388,0.7393617021276596,0.6902439024390243,0.6712639198965307,0.5225225225225225,0.6268115942028986,0.7268041237113402,0.6619354838709678
rf,word,True,0.25,1,"(1, 1)",emoji_unique,stem,balanced,gini,sqrt,1,5,0.6955831393415987,0.5615763546798029,0.6676783004552352,0.7455012853470435,0.6914634146341463,0.706526522094451,0.5638766519823789,0.6587771203155818,0.7622549019607842,0.6993548387096774
rf,word,True,0.25,10,"(1, 3)",emoji_generic,stem,,entropy,sqrt,1,10,0.695560368651609,0.5026737967914439,0.6432160804020101,0.7757009345794392,0.6963414634146341,0.7004305725058483,0.4858757062146893,0.6393762183235868,0.7790697674418605,0.6993548387096774
rf,word,True,0.5,10,"(1, 3)",emoji_unique,stem,balanced_subsample,entropy,auto,2,5,0.6955584268880692,0.4686192468619247,0.6719242902208202,0.7640156453715775,0.6853658536585366,0.683196569972245,0.5206611570247934,0.629126213592233,0.746532156368222,0.672258064516129
rf,word,True,0.25,1,"(1, 3)",emoji_unique,stem,balanced,gini,sqrt,2,5,0.6955582249078865,0.52,0.6625577812018488,0.7585335018963337,0.6914634146341463,0.647025648822412,0.5576923076923077,0.5938566552901023,0.6931216931216931,0.6374193548387097
rf,word,True,0.25,1,"(1, 1)",emoji_unique,stem,balanced_subsample,gini,auto,2,10,0.695556368829916,0.5042735042735043,0.6761453396524487,0.7529107373868047,0.6878048780487804,0.6816838242909418,0.5378151260504201,0.6275992438563327,0.7407407407407408,0.6709677419354839
rf,word,True,0.5,10,"(1, 1)",emoji_generic,stem,balanced,entropy,auto,4,2,0.6955544965969508,0.47368421052631576,0.6687306501547988,0.7650130548302871,0.6865853658536586,0.6580762860541249,0.4896265560165975,0.6086956521739131,0.7205128205128205,0.6464516129032258
rf,word,True,1.0,10,"(1, 3)",emoji_unique,stem,,entropy,auto,4,5,0.6955539180213582,0.4743589743589744,0.6727272727272727,0.7621359223300971,0.698780487804878,0.6619588713051634,0.40506329113924056,0.6130841121495327,0.7444574095682615,0.6645161290322581
rf,word,True,0.5,10,"(1, 3)",no_emoji,stem,balanced_subsample,gini,sqrt,4,10,0.6955489265967572,0.4645669291338582,0.6782334384858043,0.7606382978723405,0.6829268292682927,0.6537133199231205,0.46875,0.6106870229007635,0.7168831168831169,0.64
rf,word,True,0.5,10,"(1, 3)",emoji_unique,stem,balanced_subsample,entropy,sqrt,2,5,0.6955459693420788,0.47257383966244726,0.6783439490445861,0.7587096774193548,0.6865853658536586,0.6770688788802292,0.5000000000000001,0.6276803118908382,0.7414880201765448,0.6658064516129032
rf,word,True,0.25,10,"(1, 2)",emoji_generic,stem,balanced,gini,sqrt,2,10,0.6955399379369438,0.48132780082987553,0.6644736842105263,0.7661188369152971,0.6865853658536586,0.6749636993929059,0.49137931034482757,0.611764705882353,0.7475247524752474,0.6645161290322581
rf,word,True,0.25,10,"(1, 2)",emoji_generic,stem,balanced_subsample,entropy,sqrt,1,10,0.6955307344502434,0.46090534979423864,0.6511627906976744,0.779874213836478,0.6853658536585366,0.6793967981871895,0.5429864253393665,0.6042065009560229,0.7468982630272951,0.6696774193548387
rf,word,True,1.0,10,"(1, 1)",emoji_generic,stem,balanced,gini,auto,4,2,0.6955241848839966,0.4556962025316456,0.677115987460815,0.7633986928104575,0.6853658536585366,0.6636275563371393,0.46399999999999997,0.6232741617357002,0.7288776796973518,0.6516129032258065
rf,word,True,0.5,1,"(1, 1)",no_emoji,stem,balanced,gini,auto,2,5,0.6955035986241309,0.5,0.6750788643533123,0.7545219638242895,0.6878048780487804,0.670145502842408,0.5299145299145299,0.6212121212121212,0.7258883248730965,0.6606451612903226
rf,word,True,0.5,10,"(1, 3)",emoji_generic,stem,,entropy,auto,1,2,0.6954858264461111,0.4711538461538462,0.6588628762541806,0.7721822541966427,0.6926829268292682,0.6684264517092104,0.47290640394088673,0.6091954022988505,0.7418181818181819,0.6619354838709678
rf,word,True,0.25,1,"(1, 2)",emoji_generic,stem,balanced_subsample,gini,auto,1,5,0.6954778120000413,0.4787234042553192,0.6625954198473283,0.7678795483061481,0.6926829268292682,0.7026351895906825,0.5513513513513514,0.6372007366482504,0.7688564476885645,0.6967741935483871
rf,word,True,0.25,10,"(1, 1)",emoji_generic,stem,balanced_subsample,entropy,auto,4,5,0.6954755211552457,0.4738955823293172,0.6802507836990596,0.756972111553785,0.6841463414634147,0.6579256419535502,0.44897959183673475,0.6242990654205608,0.7220779220779221,0.6451612903225806
rf,word,True,1.0,10,"(1, 2)",no_emoji,stem,balanced_subsample,entropy,auto,4,5,0.695471501970191,0.48945147679324896,0.6906906906906908,0.746268656716418,0.6865853658536586,0.6481400133469826,0.4728682170542636,0.6098484848484849,0.706806282722513,0.6348387096774194
rf,word,True,0.25,1,"(1, 3)",no_emoji,stem,balanced_subsample,entropy,auto,1,5,0.6954653896435445,0.5093167701863354,0.6666666666666667,0.7580246913580247,0.6963414634146341,0.6663815726202303,0.5164835164835164,0.6243567753001715,0.7210191082802547,0.6606451612903226
rf,word,True,1.0,1,"(1, 2)",emoji_unique,stem,balanced,gini,auto,2,2,0.6954621698705669,0.5576923076923076,0.6748091603053435,0.7413127413127413,0.6914634146341463,0.6670963068058653,0.5281385281385282,0.6273062730627306,0.7181467181467183,0.6580645161290323
rf,word,True,0.5,1,"(1, 1)",emoji_generic,stem,,entropy,auto,2,2,0.6954604619338208,0.5135135135135135,0.6582278481012659,0.7627906976744186,0.7,0.6814779646732911,0.4903225806451612,0.6130268199233717,0.7583046964490263,0.6825806451612904
rf,word,True,0.5,1,"(1, 3)",emoji_generic,stem,balanced_subsample,entropy,auto,2,5,0.6954598681449661,0.5539906103286384,0.6902654867256637,0.7316421895861147,0.6914634146341463,0.6751725693661177,0.5636363636363636,0.6181818181818182,0.7282051282051282,0.6658064516129032
rf,word,True,0.25,10,"(1, 1)",emoji_unique,stem,,gini,sqrt,1,10,0.6954502127359901,0.48958333333333337,0.6450511945392491,0.777262180974478,0.6963414634146341,0.6870099684611352,0.4550898203592814,0.6242544731610339,0.7704545454545454,0.6890322580645162
rf,word,True,0.25,10,"(1, 3)",emoji_unique,stem,balanced,entropy,sqrt,4,2,0.695442769507497,0.47257383966244726,0.6739130434782609,0.761528326745718,0.6853658536585366,0.6535901485910416,0.5060240963855421,0.6124763705103969,0.7072538860103627,0.6425806451612903
rf,word,True,1.0,10,"(1, 3)",emoji_generic,stem,balanced,entropy,sqrt,4,10,0.6954423090052609,0.45217391304347826,0.6791862284820032,0.7626459143968871,0.6865853658536586,0.6605272608615297,0.4896265560165975,0.6210720887245841,0.71875,0.6490322580645161
rf,word,True,0.25,1,"(1, 2)",no_emoji,stem,balanced_subsample,gini,auto,1,10,0.6954291456999899,0.5423728813559322,0.6810344827586208,0.740547588005215,0.6939024390243902,0.6900779033754351,0.5520833333333334,0.6256983240223465,0.7527405602923265,0.6838709677419355
rf,word,True,0.25,10,"(1, 1)",emoji_generic,stem,,gini,auto,4,5,0.6954239191692333,0.4714285714285715,0.669683257918552,0.7646356033452809,0.7012195121951219,0.67092878273342,0.40506329113924056,0.6165413533834586,0.7581395348837209,0.6735483870967742
rf,word,True,0.5,10,"(1, 1)",emoji_unique,stem,balanced_subsample,gini,auto,1,10,0.6954230856017558,0.4666666666666667,0.6551724137931034,0.7756097560975609,0.6878048780487804,0.6813791253766204,0.5108225108225108,0.6144578313253012,0.7527405602923265,0.672258064516129
rf,word,True,1.0,1,"(1, 3)",no_emoji,stem,balanced_subsample,entropy,sqrt,1,5,0.6954155378899924,0.5116279069767442,0.6780141843971632,0.7496723460026212,0.6939024390243902,0.6672439944148724,0.49450549450549447,0.6172413793103448,0.7309644670050761,0.6606451612903226
rf,word,True,0.5,10,"(1, 3)",no_emoji,stem,,entropy,auto,1,5,0.6954128319487027,0.5130890052356021,0.6592000000000001,0.7621359223300971,0.6939024390243902,0.6807936218279413,0.5217391304347826,0.6110056925996205,0.7508939213349225,0.6761290322580645
rf,word,True,0.5,10,"(1, 2)",emoji_generic,stem,,entropy,auto,1,10,0.695409828893376,0.49438202247191004,0.6439024390243903,0.7768595041322315,0.6963414634146341,0.6824796339468798,0.4861878453038673,0.6203007518796992,0.7574671445639188,0.6787096774193548
rf,word,True,1.0,10,"(1, 3)",emoji_generic,stem,balanced_subsample,entropy,auto,1,10,0.6954092155175039,0.4615384615384615,0.6557377049180327,0.7763819095477388,0.6865853658536586,0.6827659598078055,0.5248868778280543,0.608187134502924,0.7549019607843138,0.6735483870967742
rf,word,True,0.5,1,"(1, 3)",no_emoji,stem,balanced_subsample,gini,auto,1,10,0.69540300299601,0.4685714285714285,0.6887608069164265,0.7522697795071335,0.6951219512195121,0.6599710452137969,0.4795918367346939,0.609009009009009,0.725907384230288,0.6529032258064517
rf,word,True,0.5,10,"(1, 2)",emoji_unique,stem,balanced_subsample,gini,sqrt,2,2,0.6953980855520803,0.4916666666666667,0.6623164763458401,0.7649301143583228,0.6865853658536586,0.6629095063813025,0.4747081712062257,0.6232741617357002,0.7251908396946565,0.6503225806451612
rf,word,True,0.5,1,"(1, 1)",no_emoji,stem,balanced_subsample,entropy,sqrt,2,10,0.6953922051606187,0.5833333333333334,0.6646341463414634,0.7421875,0.6902439024390243,0.6828939457806701,0.5974025974025974,0.620817843866171,0.732394366197183,0.6735483870967742
