model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,0.5,20,"(1, 2)",lemma,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",lemma,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 2)",stem,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",original,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",lemma,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,0.5,20,"(1, 3)",stem,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,0.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.5,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.5,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,1.5,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,5.0,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 1)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.1,,scale,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.1,,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.1,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.1,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.5,balanced,auto,poly,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.5,balanced,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
svm,word,True,1.0,1,"(1, 2)",original,0.5,balanced,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.43663620566033134,0.0,0.7413355874894336,0.0,0.5889858965748824
